IMAGE NEWIMG EPOCH FILTER AIRMASS
coj1m011-fa12-20201120-0149-e91.fits.fz datared/59173.72055_rp.txt 59173.7205571 rp 1.0394333
lsc1m009-fa04-20200207-0165-e91.fits.fz datared/58887.1843_gp.txt 58887.184304 gp 1.2507181
cpt1m013-fa14-20200320-0075-e91.fits.fz datared/58928.79264_ip.txt 58928.7926478 ip 1.1490135
cpt1m012-fa06-20200205-0124-e91.fits.fz datared/58884.94481_gp.txt 58884.9448115 gp 1.2892091
coj1m011-fa12-20201204-0092-e91.fits.fz datared/59187.46577_rp.txt 59187.4657737 rp 1.5661122
lsc1m005-fa15-20210104-0072-e91.fits.fz datared/59219.1111_ip.txt 59219.1111097 ip 1.0296292
lsc1m005-fa15-20201228-0107-e91.fits.fz datared/59212.11011_gp.txt 59212.110118 gp 1.0640894
lsc1m004-fa03-20201225-0185-e91.fits.fz datared/59209.30907_ip.txt 59209.3090737 ip 1.2856943
lsc1m004-fa03-20200316-0135-e91.fits.fz datared/58925.10795_gp.txt 58925.1079548 gp 1.4192532
cpt1m010-fa16-20210122-0121-e91.fits.fz datared/59236.90821_rp.txt 59236.9082166 rp 1.0463992
lsc1m005-fa15-20201125-0399-e91.fits.fz datared/59179.26904_rp.txt 59179.2690486 rp 1.0003901
coj1m003-fa19-20201120-0040-e91.fits.fz datared/59173.53561_ip.txt 59173.5356174 ip 1.3227975
cpt1m013-fa14-20210304-0065-e91.fits.fz datared/59277.80462_gp.txt 59277.8046279 gp 1.0619875
lsc1m009-fa04-20200125-0084-e91.fits.fz datared/58874.09743_gp.txt 58874.0974301 gp 1.000218
coj1m011-fa12-20191221-0230-e91.fits.fz datared/58838.60907_gp.txt 58838.6090706 gp 1.0073694
cpt1m013-fa14-20200214-0095-e91.fits.fz datared/58893.93097_ip.txt 58893.9309737 ip 1.3527873
coj1m011-fa12-20200217-0074-e91.fits.fz datared/58896.52186_ip.txt 58896.5218601 ip 1.1409514
cpt1m013-fa14-20200205-0062-e91.fits.fz datared/58884.78453_ip.txt 58884.7845308 ip 1.0149399
lsc1m004-fa03-20201127-0132-e91.fits.fz datared/59181.20293_rp.txt 59181.20293 rp 1.0483409
coj1m011-fa12-20201012-0130-e91.fits.fz datared/59134.63832_gp.txt 59134.6383222 gp 1.346064
lsc1m005-fa15-20201129-0087-e91.fits.fz datared/59183.09837_ip.txt 59183.0983781 ip 1.4856608
cpt1m010-fa16-20201113-0160-e91.fits.fz datared/59167.07087_rp.txt 59167.0708783 rp 1.0110368
coj1m011-fa12-20210123-0113-e91.fits.fz datared/59237.52944_ip.txt 59237.5294439 ip 1.0180159
cpt1m013-fa14-20200301-0037-e91.fits.fz datared/58909.80174_ip.txt 58909.8017439 ip 1.0430193
cpt1m012-fa06-20210106-0155-e91.fits.fz datared/59221.01208_rp.txt 59221.0120803 rp 1.2261449
lsc1m005-fa15-20210103-0172-e91.fits.fz datared/59218.22716_rp.txt 59218.2271695 rp 1.0739796
cpt1m013-fa14-20201127-0070-e91.fits.fz datared/59180.84495_rp.txt 59180.8449524 rp 1.5126111
cpt1m013-fa14-20201130-0257-e91.fits.fz datared/59184.07744_gp.txt 59184.0774419 gp 1.0996561
cpt1m013-fa14-20201208-0101-e91.fits.fz datared/59192.07879_ip.txt 59192.0787981 ip 1.1741466
cpt1m013-fa14-20201125-0080-e91.fits.fz datared/59178.8683_gp.txt 59178.8683048 gp 1.3746394
cpt1m012-fa06-20210302-0086-e91.fits.fz datared/59275.80808_gp.txt 59275.8080833 gp 1.0580183
cpt1m012-fa06-20201120-0124-e91.fits.fz datared/59173.87554_ip.txt 59173.8755452 ip 1.4198969
cpt1m013-fa14-20201121-0176-e91.fits.fz datared/59175.03508_gp.txt 59175.0350845 gp 1.0028317
coj1m003-fa19-20201201-0127-e91.fits.fz datared/59184.57814_rp.txt 59184.5781438 rp 1.0564403
coj1m011-fa12-20200127-0086-e91.fits.fz datared/58875.46384_ip.txt 58875.4638429 ip 1.0069112
lsc1m004-fa03-20210110-0149-e91.fits.fz datared/59225.19894_ip.txt 59225.1989461 ip 1.0549909
cpt1m013-fa14-20191231-0062-e91.fits.fz datared/58848.87584_gp.txt 58848.8758496 gp 1.0222126
cpt1m013-fa14-20201208-0063-e91.fits.fz datared/59192.02206_ip.txt 59192.022065 ip 1.0323384
cpt1m012-fa06-20200107-0081-e91.fits.fz datared/58855.84381_gp.txt 58855.8438132 gp 1.0397838
lsc1m004-fa03-20200104-0073-e91.fits.fz datared/58853.0655_gp.txt 58853.065503 gp 1.1374882
cpt1m012-fa06-20200831-0164-e91.fits.fz datared/59093.07675_gp.txt 59093.0767595 gp 1.5922454
cpt1m012-fa06-20201223-0066-e91.fits.fz datared/59206.83018_ip.txt 59206.830182 ip 1.1772019
lsc1m005-fa15-20200312-0152-e91.fits.fz datared/58921.13437_gp.txt 58921.1343753 gp 1.5506567
lsc1m004-fa03-20210305-0163-e91.fits.fz datared/59279.13749_ip.txt 59279.1374999 ip 1.4104916
cpt1m012-fa06-20200521-0054-e91.fits.fz datared/58990.70327_rp.txt 58990.7032779 rp 1.6727176
coj1m011-fa12-20201126-0080-e91.fits.fz datared/59179.49665_rp.txt 59179.4966588 rp 1.4840746
cpt1m010-fa16-20191229-0053-e91.fits.fz datared/58846.78464_gp.txt 58846.78464 gp 1.3291844
cpt1m010-fa16-20210102-0127-e91.fits.fz datared/59216.89263_gp.txt 59216.8926308 gp 1.0033047
lsc1m004-fa03-20200109-0307-e91.fits.fz datared/58858.26265_ip.txt 58858.2626549 ip 1.2465816
lsc1m009-fa04-20200108-0100-e91.fits.fz datared/58857.09725_gp.txt 58857.0972552 gp 1.0368307
lsc1m004-fa03-20200113-0071-e91.fits.fz datared/58862.05404_gp.txt 58862.0540447 gp 1.0983542
cpt1m012-fa06-20200127-0136-e91.fits.fz datared/58875.95635_gp.txt 58875.9563524 gp 1.2242135
lsc1m004-fa03-20200109-0265-e91.fits.fz datared/58858.17971_ip.txt 58858.1797184 ip 1.0192953
lsc1m004-fa03-20210301-0095-e91.fits.fz datared/59275.10753_gp.txt 59275.1075305 gp 1.184971
lsc1m009-fa04-20200202-0074-e91.fits.fz datared/58882.11315_ip.txt 58882.1131523 ip 1.0181875
coj1m003-fa19-20201126-0313-e91.fits.fz datared/59179.70172_gp.txt 59179.7017203 gp 1.0356628
cpt1m013-fa14-20201115-0115-e91.fits.fz datared/59168.89022_rp.txt 59168.8902297 rp 1.4122963
coj1m011-fa12-20200130-0240-e91.fits.fz datared/58878.63586_gp.txt 58878.6358688 gp 1.5037427
lsc1m004-fa03-20200129-0068-e91.fits.fz datared/58878.03975_gp.txt 58878.0397578 gp 1.0370713
coj1m011-fa12-20200504-0062-e91.fits.fz datared/58973.35536_ip.txt 58973.3553686 ip 1.3461359
cpt1m010-fa16-20201120-0214-e91.fits.fz datared/59173.97136_ip.txt 59173.9713628 ip 1.0421224
cpt1m012-fa06-20191219-0120-e91.fits.fz datared/58836.93718_gp.txt 58836.9371852 gp 1.0017781
cpt1m010-fa16-20201226-0142-e91.fits.fz datared/59209.92838_ip.txt 59209.9283831 ip 1.0003552
lsc1m004-fa03-20200221-0003-e91.fits.fz datared/58901.18736_ip.txt 58901.1873663 ip 1.5353576
lsc1m004-fa03-20210116-0131-e91.fits.fz datared/59231.15662_gp.txt 59231.15662 gp 1.0172547
cpt1m013-fa14-20200109-0081-e91.fits.fz datared/58857.85285_ip.txt 58857.8528573 ip 1.0204391
cpt1m013-fa14-20200115-0035-e91.fits.fz datared/58863.80283_ip.txt 58863.8028332 ip 1.0764654
coj1m011-fa12-20200828-0204-e91.fits.fz datared/59089.75736_ip.txt 59089.7573697 ip 1.3709456
cpt1m013-fa14-20200113-0082-e91.fits.fz datared/58861.88534_gp.txt 58861.885342 gp 1.0008439
coj1m011-fa12-20210302-0087-e91.fits.fz datared/59275.47223_rp.txt 59275.4722374 rp 1.1042173
coj1m003-fa19-20201124-0109-e91.fits.fz datared/59177.53665_rp.txt 59177.5366578 rp 1.2568525
lsc1m004-fa03-20210109-0173-e91.fits.fz datared/59224.22733_rp.txt 59224.2273326 rp 1.1172559
coj1m011-fa12-20200110-0063-e91.fits.fz datared/58858.43118_ip.txt 58858.4311804 ip 1.1663257
cpt1m013-fa14-20201018-0292-e91.fits.fz datared/59141.11117_gp.txt 59141.1111736 gp 1.0004597
lsc1m004-fa03-20200114-0063-e91.fits.fz datared/58863.0535_ip.txt 58863.0535042 ip 1.0926061
coj1m003-fa19-20201007-0036-e91.fits.fz datared/59129.6705_gp.txt 59129.6705063 gp 1.2430392
coj1m003-fa19-20201123-0135-e91.fits.fz datared/59176.70164_gp.txt 59176.7016458 gp 1.0244107
lsc1m005-fa15-20200201-0137-e91.fits.fz datared/58881.12572_ip.txt 58881.1257224 ip 1.0301128
coj1m003-fa19-20201201-0077-e91.fits.fz datared/59184.49433_gp.txt 59184.4943382 gp 1.3963253
cpt1m010-fa16-20201226-0083-e91.fits.fz datared/59209.8165_ip.txt 59209.8165091 ip 1.1991939
coj1m011-fa12-20200203-0080-e91.fits.fz datared/58882.46035_ip.txt 58882.4603548 ip 1.0005551
lsc1m004-fa03-20201203-0292-e91.fits.fz datared/59187.33155_ip.txt 59187.3315565 ip 1.1270381
lsc1m005-fa15-20200301-0094-e91.fits.fz datared/58910.06052_gp.txt 58910.0605278 gp 1.052724
coj1m003-fa19-20210104-0083-e91.fits.fz datared/59218.60094_gp.txt 59218.6009495 gp 1.0447702
coj1m011-fa12-20201128-0127-e91.fits.fz datared/59181.57879_ip.txt 59181.5787964 ip 1.0720262
cpt1m010-fa16-20201130-0143-e91.fits.fz datared/59183.9169_gp.txt 59183.9169046 gp 1.0998618
coj1m011-fa12-20191230-0285-e91.fits.fz datared/58847.6904_gp.txt 58847.6904082 gp 1.2925398
lsc1m004-fa03-20200209-0109-e91.fits.fz datared/58889.10173_ip.txt 58889.1017352 ip 1.0272443
cpt1m012-fa06-20201210-0439-e91.fits.fz datared/59194.09387_gp.txt 59194.0938769 gp 1.2652336
cpt1m010-fa16-20201225-0139-e91.fits.fz datared/59208.92896_rp.txt 59208.9289664 rp 1.0002883
cpt1m013-fa14-20201014-0289-e91.fits.fz datared/59137.00515_rp.txt 59137.0051576 rp 1.2472714
cpt1m013-fa14-20201113-0274-e91.fits.fz datared/59167.05627_gp.txt 59167.0562783 gp 1.0025893
cpt1m010-fa16-20201203-0086-e91.fits.fz datared/59186.85947_ip.txt 59186.8594794 ip 1.2949814
lsc1m005-fa15-20210305-0063-e91.fits.fz datared/59279.00937_gp.txt 59279.0093769 gp 1.004764
cpt1m010-fa16-20201224-0073-e91.fits.fz datared/59207.81047_rp.txt 59207.8104736 rp 1.2513821
lsc1m004-fa03-20200127-0132-e91.fits.fz datared/58876.12307_gp.txt 58876.1230796 gp 1.0120535
cpt1m013-fa14-20210111-0061-e91.fits.fz datared/59225.79894_gp.txt 59225.7989488 gp 1.1088586
coj1m011-fa12-20200319-0091-e91.fits.fz datared/58927.44452_up.txt 58927.4445289 up 1.1667349
lsc1m004-fa03-20201127-0100-e91.fits.fz datared/59181.11822_gp.txt 59181.1182225 gp 1.3757153
lsc1m004-fa03-20200107-0106-e91.fits.fz datared/58856.09568_ip.txt 58856.095682 ip 1.0437467
cpt1m013-fa14-20200111-0072-e91.fits.fz datared/58859.84498_ip.txt 58859.8449837 ip 1.0231789
lsc1m005-fa15-20200312-0093-e91.fits.fz datared/58921.05593_up.txt 58921.0559357 up 1.113065
cpt1m010-fa16-20200127-0080-e91.fits.fz datared/58875.87307_gp.txt 58875.8730798 gp 1.0153341
lsc1m005-fa15-20201130-0209-e91.fits.fz datared/59184.21228_rp.txt 59184.2122831 rp 1.0225125
coj1m003-fa19-20201115-0291-e91.fits.fz datared/59168.64443_gp.txt 59168.6444385 gp 1.021804
coj1m011-fa12-20191219-0490-e91.fits.fz datared/58836.74098_gp.txt 58836.7409823 gp 1.4260605
cpt1m012-fa06-20201129-0094-e91.fits.fz datared/59182.86717_ip.txt 59182.8671759 ip 1.3133645
cpt1m013-fa14-20200210-0089-e91.fits.fz datared/58889.93501_ip.txt 58889.9350178 ip 1.3109069
coj1m011-fa12-20200416-0068-e91.fits.fz datared/58955.3687_gp.txt 58955.3687034 gp 1.169075
cpt1m013-fa14-20200112-0102-e91.fits.fz datared/58860.96952_ip.txt 58860.9695294 ip 1.1207539
coj1m011-fa12-20201224-0112-e91.fits.fz datared/59207.5851_rp.txt 59207.5851096 rp 1.0011182
cpt1m012-fa06-20200107-0084-e91.fits.fz datared/58855.84581_ip.txt 58855.8458185 ip 1.0366816
cpt1m010-fa16-20201231-0135-e91.fits.fz datared/59214.90856_gp.txt 59214.9085684 gp 1.0005182
cpt1m012-fa06-20210107-0097-e91.fits.fz datared/59221.85246_rp.txt 59221.8524646 rp 1.0248488
cpt1m013-fa14-20191231-0105-e91.fits.fz datared/58848.96307_B.txt 58848.9630765 B 1.0351376
lsc1m004-fa03-20200104-0114-e91.fits.fz datared/58853.1488_gp.txt 58853.1488005 gp 1.0012188
lsc1m009-fa04-20191227-0017-e91.fits.fz datared/58845.27876_gp.txt 58845.2787685 gp 1.1635343
cpt1m013-fa14-20200110-0182-e91.fits.fz datared/58859.01249_ip.txt 58859.0124941 ip 1.2715106
cpt1m012-fa06-20201229-0112-e91.fits.fz datared/59212.8685_gp.txt 59212.8685079 gp 1.0364566
lsc1m005-fa15-20201125-0426-e91.fits.fz datared/59179.31253_gp.txt 59179.3125335 gp 1.0346573
coj1m011-fa12-20200221-0073-e91.fits.fz datared/58900.51409_ip.txt 58900.5140917 ip 1.1517173
lsc1m004-fa03-20191230-0180-e91.fits.fz datared/58848.27362_gp.txt 58848.2736299 gp 1.1750591
lsc1m009-fa04-20200307-0060-e91.fits.fz datared/58916.03948_gp.txt 58916.0394861 gp 1.044435
lsc1m005-fa15-20200313-0071-e91.fits.fz datared/58922.05236_gp.txt 58922.0523682 gp 1.1106409
cpt1m013-fa14-20200302-0105-e91.fits.fz datared/58910.88432_gp.txt 58910.8843242 gp 1.3513172
lsc1m004-fa03-20200131-0051-e91.fits.fz datared/58880.04151_ip.txt 58880.0415101 ip 1.0268757
lsc1m004-fa03-20200213-0113-e91.fits.fz datared/58893.10174_ip.txt 58893.1017416 ip 1.0434967
lsc1m004-fa03-20201231-0168-e91.fits.fz datared/59215.22719_rp.txt 59215.2271919 rp 1.0568038
coj1m003-fa19-20201225-0090-e91.fits.fz datared/59208.4794_gp.txt 59208.4794037 gp 1.1430842
cpt1m010-fa16-20201126-0219-e91.fits.fz datared/59179.9543_rp.txt 59179.954308 rp 1.0432278
lsc1m004-fa03-20201228-0160-e91.fits.fz datared/59212.22714_rp.txt 59212.2271436 rp 1.0420196
coj1m003-fa19-20201202-0098-e91.fits.fz datared/59185.59061_gp.txt 59185.5906105 gp 1.0312444
cpt1m010-fa16-20200128-0116-e91.fits.fz datared/58876.95695_ip.txt 58876.9569513 ip 1.2396212
lsc1m004-fa03-20210110-0217-e91.fits.fz datared/59225.28992_rp.txt 59225.2899273 rp 1.4486016
lsc1m005-fa15-20210113-0283-e91.fits.fz datared/59228.28148_gp.txt 59228.2814886 gp 1.4466219
lsc1m004-fa03-20200128-0059-e91.fits.fz datared/58877.04061_ip.txt 58877.0406108 ip 1.0400197
cpt1m013-fa14-20200924-0176-e91.fits.fz datared/59117.06909_rp.txt 59117.0690906 rp 1.2047874
cpt1m013-fa14-20200316-0072-e91.fits.fz datared/58924.77466_gp.txt 58924.7746636 gp 1.0692539
lsc1m005-fa15-20210102-0101-e91.fits.fz datared/59217.10091_gp.txt 59217.100914 gp 1.0552026
lsc1m004-fa03-20200210-0118-e91.fits.fz datared/58890.1009_gp.txt 58890.1009066 gp 1.0297922
cpt1m013-fa14-20200102-0091-e91.fits.fz datared/58850.98197_gp.txt 58850.9819755 gp 1.0810773
lsc1m009-fa04-20200315-0061-e91.fits.fz datared/58924.04252_ip.txt 58924.0425251 ip 1.0984748
cpt1m013-fa14-20200125-0106-e91.fits.fz datared/58873.9157_ip.txt 58873.9157062 ip 1.0731595
lsc1m009-fa04-20200120-0063-e91.fits.fz datared/58869.04033_gp.txt 58869.0403364 gp 1.0845055
lsc1m004-fa03-20201222-0141-e91.fits.fz datared/59206.22528_gp.txt 59206.2252867 gp 1.0176625
cpt1m013-fa14-20201124-0083-e91.fits.fz datared/59177.84403_gp.txt 59177.8440326 gp 1.599019
cpt1m012-fa06-20210118-0058-e91.fits.fz datared/59232.79885_gp.txt 59232.7988534 gp 1.0629737
lsc1m004-fa03-20200115-0296-e91.fits.fz datared/58864.19842_ip.txt 58864.1984238 ip 1.0785512
lsc1m009-fa04-20200210-0091-e91.fits.fz datared/58890.18443_gp.txt 58890.1844341 gp 1.2948556
cpt1m010-fa16-20200120-0058-e91.fits.fz datared/58868.78434_ip.txt 58868.7843426 ip 1.087953
lsc1m004-fa03-20200106-0137-e91.fits.fz datared/58855.17991_gp.txt 58855.1799133 gp 1.0116246
coj1m003-fa19-20210303-0083-e91.fits.fz datared/59276.45829_ip.txt 59276.4582948 ip 1.0759575
lsc1m004-fa03-20210303-0130-e91.fits.fz datared/59277.0553_gp.txt 59277.0553045 gp 1.0519114
lsc1m004-fa03-20210122-0184-e91.fits.fz datared/59237.15452_ip.txt 59237.1545267 ip 1.0351918
lsc1m005-fa15-20210305-0118-e91.fits.fz datared/59279.08426_ip.txt 59279.0842621 ip 1.1397031
coj1m011-fa12-20200108-0148-e91.fits.fz datared/58856.68361_ip.txt 58856.6836101 ip 1.4056264
coj1m011-fa12-20200423-0061-e91.fits.fz datared/58962.36431_gp.txt 58962.3643127 gp 1.2309185
lsc1m005-fa15-20200225-0061-e91.fits.fz datared/58905.13648_gp.txt 58905.1364869 gp 1.2574315
cpt1m013-fa14-20200128-0057-e91.fits.fz datared/58876.873_gp.txt 58876.8730089 gp 1.017946
cpt1m013-fa14-20201208-0038-e91.fits.fz datared/59191.95246_rp.txt 59191.9524632 rp 1.0078592
lsc1m005-fa15-20201130-0210-e91.fits.fz datared/59184.213_ip.txt 59184.2130018 ip 1.0216748
cpt1m013-fa14-20200918-0186-e91.fits.fz datared/59111.1087_rp.txt 59111.1087014 rp 1.1211224
coj1m011-fa12-20210306-0118-e91.fits.fz datared/59279.47819_gp.txt 59279.4781916 gp 1.157523
cpt1m012-fa06-20200115-0078-e91.fits.fz datared/58863.94866_ip.txt 58863.9486676 ip 1.0863249
coj1m011-fa12-20201123-0086-e91.fits.fz datared/59176.61967_rp.txt 59176.6196772 rp 1.0253063
coj1m011-fa12-20210116-0173-e91.fits.fz datared/59230.5662_gp.txt 59230.5662052 gp 1.0414821
cpt1m013-fa14-20201224-0119-e91.fits.fz datared/59208.06002_ip.txt 59208.060028 ip 1.2884052
coj1m003-fa19-20201202-0057-e91.fits.fz datared/59185.5218_rp.txt 59185.5218042 rp 1.2233849
cpt1m012-fa06-20200112-0058-e91.fits.fz datared/58860.80341_ip.txt 58860.8034119 ip 1.094951
lsc1m004-fa03-20201225-0111-e91.fits.fz datared/59209.17761_gp.txt 59209.1776197 gp 1.0004936
cpt1m012-fa06-20201012-0499-e91.fits.fz datared/59135.12507_rp.txt 59135.1250703 rp 1.0007934
lsc1m004-fa03-20200130-0202-e91.fits.fz datared/58879.20621_gp.txt 58879.2062139 gp 1.2510419
cpt1m013-fa14-20210305-0087-e91.fits.fz datared/59278.89896_gp.txt 59278.8989613 gp 1.5187505
lsc1m004-fa03-20200111-0057-e91.fits.fz datared/58860.05285_ip.txt 58860.0528524 ip 1.1172046
coj1m011-fa12-20201109-0265-e91.fits.fz datared/59162.69545_ip.txt 59162.6954535 ip 1.00022
coj1m011-fa12-20200113-0121-e91.fits.fz datared/58861.55284_ip.txt 58861.5528466 ip 1.0123553
cpt1m012-fa06-20200115-0106-e91.fits.fz datared/58864.03186_ip.txt 58864.0318682 ip 1.4931928
cpt1m012-fa06-20200319-0213-e91.fits.fz datared/58927.86403_ip.txt 58927.8640325 ip 1.5554199
coj1m011-fa12-20191228-0064-e91.fits.fz datared/58845.45245_gp.txt 58845.4524509 gp 1.225191
coj1m011-fa12-20201014-0248-e91.fits.fz datared/59136.76414_ip.txt 59136.7641452 ip 1.0005484
coj1m011-fa12-20200116-0072-e91.fits.fz datared/58864.61571_ip.txt 58864.6157172 ip 1.1636434
cpt1m013-fa14-20191219-0063-e91.fits.fz datared/58836.88853_gp.txt 58836.8885334 gp 1.0519406
lsc1m005-fa15-20201224-0188-e91.fits.fz datared/59208.30497_ip.txt 59208.3049766 ip 1.2499476
coj1m011-fa12-20201119-0355-e91.fits.fz datared/59172.70867_gp.txt 59172.7086725 gp 1.0198854
lsc1m004-fa03-20201227-0237-e91.fits.fz datared/59211.23664_ip.txt 59211.2366416 ip 1.053981
cpt1m012-fa06-20201126-0107-e91.fits.fz datared/59179.86975_rp.txt 59179.8697531 rp 1.3474549
lsc1m004-fa03-20200128-0184-e91.fits.fz datared/58877.20705_ip.txt 58877.2070595 ip 1.2287988
coj1m003-fa19-20201226-0087-e91.fits.fz datared/59209.475_rp.txt 59209.4750066 rp 1.1487643
lsc1m004-fa03-20200228-0072-e91.fits.fz datared/58908.03889_ip.txt 58908.0388923 ip 1.0149201
lsc1m005-fa15-20200211-0072-e91.fits.fz datared/58891.02719_gp.txt 58891.027195 gp 1.0105322
coj1m003-fa19-20210113-0098-e91.fits.fz datared/59227.53648_rp.txt 59227.5364842 rp 1.0031613
lsc1m005-fa15-20201123-0337-e91.fits.fz datared/59177.22674_ip.txt 59177.2267429 ip 1.028332
coj1m011-fa12-20201125-0376-e91.fits.fz datared/59178.70219_ip.txt 59178.7021949 ip 1.032373
coj1m011-fa12-20210112-0134-e91.fits.fz datared/59226.5732_gp.txt 59226.5732031 gp 1.0353663
coj1m003-fa19-20200923-0536-e91.fits.fz datared/59115.73717_ip.txt 59115.7371706 ip 1.1304456
coj1m011-fa12-20200301-0105-e91.fits.fz datared/58909.47203_ip.txt 58909.4720306 ip 1.0981179
lsc1m004-fa03-20201108-0513-e91.fits.fz datared/59162.30512_gp.txt 59162.3051273 gp 1.0006255
cpt1m013-fa14-20200109-0084-e91.fits.fz datared/58857.92826_ip.txt 58857.9282678 ip 1.0216009
coj1m003-fa19-20210302-0064-e91.fits.fz datared/59275.42043_gp.txt 59275.4204318 gp 1.0129674
lsc1m004-fa03-20191228-0308-e91.fits.fz datared/58846.27369_gp.txt 58846.2736955 gp 1.1550118
coj1m003-fa19-20201015-0400-e91.fits.fz datared/59137.76794_ip.txt 59137.7679441 ip 1.0000148
lsc1m009-fa04-20200310-0062-e91.fits.fz datared/58919.13233_ip.txt 58919.1323358 ip 1.4830826
coj1m003-fa19-20201114-0292-e91.fits.fz datared/59167.61997_rp.txt 59167.6199754 rp 1.0656462
coj1m011-fa12-20201114-0348-e91.fits.fz datared/59167.72985_rp.txt 59167.7298518 rp 1.0290775
lsc1m004-fa03-20201216-0181-e91.fits.fz datared/59200.21567_gp.txt 59200.2156706 gp 1.0011309
cpt1m013-fa14-20200116-0065-e91.fits.fz datared/58864.95996_ip.txt 58864.9599639 ip 1.1248547
cpt1m013-fa14-20201127-0069-e91.fits.fz datared/59180.84422_ip.txt 59180.8442201 ip 1.5191163
lsc1m004-fa03-20200205-0139-e91.fits.fz datared/58885.1121_ip.txt 58885.112103 ip 1.0265267
lsc1m005-fa15-20210304-0060-e91.fits.fz datared/59278.01165_rp.txt 59278.0116516 rp 1.0045252
coj1m011-fa12-20200830-0343-e91.fits.fz datared/59091.74365_rp.txt 59091.7436536 rp 1.4300366
lsc1m004-fa03-20210108-0100-e91.fits.fz datared/59223.11289_rp.txt 59223.1128985 rp 1.0149641
cpt1m012-fa06-20191229-0133-e91.fits.fz datared/58847.02374_gp.txt 58847.0237422 gp 1.1750586
cpt1m013-fa14-20200109-0079-e91.fits.fz datared/58857.85149_gp.txt 58857.8514913 gp 1.0219672
cpt1m010-fa16-20210102-0152-e91.fits.fz datared/59217.02204_rp.txt 59217.0220428 rp 1.2217869
coj1m003-fa19-20201103-0201-e91.fits.fz datared/59156.55323_ip.txt 59156.5532332 ip 1.5391987
coj1m011-fa12-20200826-0267-e91.fits.fz datared/59087.75599_up.txt 59087.7559902 up 1.4193741
coj1m011-fa12-20201126-0078-e91.fits.fz datared/59179.4952_gp.txt 59179.4952099 gp 1.4964412
coj1m011-fa12-20191220-0313-e91.fits.fz datared/58837.63839_gp.txt 58837.6383953 gp 1.035893
coj1m011-fa12-20200312-0060-e91.fits.fz datared/58920.38909_up.txt 58920.3890979 up 1.010195
lsc1m004-fa03-20210110-0150-e91.fits.fz datared/59225.19965_rp.txt 59225.1996586 rp 1.0563608
coj1m011-fa12-20201128-0093-e91.fits.fz datared/59181.49399_gp.txt 59181.4939936 gp 1.4609358
cpt1m010-fa16-20210306-0081-e91.fits.fz datared/59279.8092_gp.txt 59279.8092037 gp 1.0841734
cpt1m013-fa14-20200310-0054-e91.fits.fz datared/58918.79901_gp.txt 58918.7990171 gp 1.0876305
lsc1m004-fa03-20200113-0116-e91.fits.fz datared/58862.13459_gp.txt 58862.1345964 gp 1.0001506
cpt1m012-fa06-20201230-0014-e91.fits.fz datared/59213.87031_ip.txt 59213.87031 ip 1.0299911
lsc1m009-fa04-20200211-0164-e91.fits.fz datared/58891.18438_gp.txt 58891.1843854 gp 1.3102747
lsc1m005-fa15-20210113-0212-e91.fits.fz datared/59228.21296_rp.txt 59228.2129649 rp 1.1072329
cpt1m012-fa06-20201126-0202-e91.fits.fz datared/59180.05651_ip.txt 59180.0565179 ip 1.0347632
coj1m011-fa12-20201209-0429-e91.fits.fz datared/59192.71321_ip.txt 59192.7132136 ip 1.1486284
lsc1m005-fa15-20210302-0061-e91.fits.fz datared/59276.0117_rp.txt 59276.0117055 rp 1.0021921
lsc1m005-fa15-20210109-0101-e91.fits.fz datared/59224.10127_gp.txt 59224.1012782 gp 1.024673
cpt1m010-fa16-20200101-0063-e91.fits.fz datared/58849.79149_gp.txt 58849.7914984 gp 1.2473228
lsc1m005-fa15-20201226-0143-e91.fits.fz datared/59210.19199_ip.txt 59210.1919919 ip 1.0022158
lsc1m009-fa04-20191228-0132-e91.fits.fz datared/58846.20717_gp.txt 58846.2071781 gp 1.0139818
lsc1m005-fa15-20210304-0088-e91.fits.fz datared/59278.09833_ip.txt 59278.0983344 ip 1.1809536
lsc1m004-fa03-20191226-0020-e91.fits.fz datared/58844.27861_gp.txt 58844.2786171 gp 1.1530957
coj1m003-fa19-20201013-0287-e91.fits.fz datared/59135.76753_rp.txt 59135.7675316 rp 1.0004396
cpt1m013-fa14-20191221-0317-e91.fits.fz datared/58838.97294_gp.txt 58838.9729466 gp 1.0142444
lsc1m004-fa03-20200106-0072-e91.fits.fz datared/58855.07105_gp.txt 58855.0710509 gp 1.104126
cpt1m010-fa16-20201223-0113-e91.fits.fz datared/59206.93577_rp.txt 59206.9357768 rp 1.0003148
cpt1m012-fa06-20200321-0075-e91.fits.fz datared/58929.77614_up.txt 58929.7761487 up 1.1064039
coj1m011-fa12-20200113-0078-e91.fits.fz datared/58861.46813_gp.txt 58861.4681369 gp 1.046623
coj1m011-fa12-20201208-0056-e91.fits.fz datared/59191.45986_rp.txt 59191.4598633 rp 1.5191821
coj1m011-fa12-20200322-0101-e91.fits.fz datared/58930.44717_gp.txt 58930.4471799 gp 1.2105196
lsc1m004-fa03-20201203-0251-e91.fits.fz datared/59187.25116_rp.txt 59187.2511665 rp 1.0011318
lsc1m005-fa15-20200209-0069-e91.fits.fz datared/58889.02923_ip.txt 58889.0292315 ip 1.0134213
lsc1m005-fa15-20200204-0148-e91.fits.fz datared/58884.11219_ip.txt 58884.1121956 ip 1.0232588
